-2.44792,23.2718
0,0
18.1654,20.5334
0,0
10.4456,11.9573
15.5697,-3.2204
0,0
4.8336,-0.169347
-17.9854,-8.27583
0,0
-7.93261,-13.5961
0,0
-11.1644,-10.4994
-15.9874,-4.64403
0,0
-9.21697,-18.1781
0,0
0.608349,-3.55876
-13.2774,-10.5712
0,0
-5.24762,2.11008
5.23378,7.03812
0,0
-2.97787,2.40207
